datetime,symbol,open,high,low,close,volume
2024-02-01 01:00:00,CRYPTO:SHIBUSD,8.945e-06,9.043e-06,8.794e-06,9.023e-06,0.0
2024-02-02 01:00:00,CRYPTO:SHIBUSD,9.023e-06,9.106e-06,8.93e-06,9.075e-06,0.0
2024-02-03 01:00:00,CRYPTO:SHIBUSD,9.075e-06,9.154e-06,9.011e-06,9.105e-06,0.0
2024-02-04 01:00:00,CRYPTO:SHIBUSD,9.105e-06,9.136e-06,8.857e-06,8.897e-06,0.0
2024-02-05 01:00:00,CRYPTO:SHIBUSD,8.897e-06,9.035e-06,8.783e-06,8.905e-06,0.0
2024-02-06 01:00:00,CRYPTO:SHIBUSD,8.905e-06,8.939e-06,8.818e-06,8.856e-06,0.0
2024-02-07 01:00:00,CRYPTO:SHIBUSD,8.856e-06,9.087e-06,8.806e-06,9.062e-06,0.0
2024-02-08 01:00:00,CRYPTO:SHIBUSD,9.062e-06,9.374e-06,9.04e-06,9.211e-06,0.0
2024-02-09 01:00:00,CRYPTO:SHIBUSD,9.211e-06,9.467e-06,9.211e-06,9.391e-06,0.0
2024-02-10 01:00:00,CRYPTO:SHIBUSD,9.391e-06,9.51e-06,9.242e-06,9.414e-06,0.0
2024-02-11 01:00:00,CRYPTO:SHIBUSD,9.414e-06,9.608e-06,9.348e-06,9.411e-06,0.0
2024-02-12 01:00:00,CRYPTO:SHIBUSD,9.411e-06,9.672e-06,9.221e-06,9.616e-06,0.0
2024-02-13 01:00:00,CRYPTO:SHIBUSD,9.616e-06,9.736e-06,9.303e-06,9.47e-06,0.0
2024-02-14 01:00:00,CRYPTO:SHIBUSD,9.47e-06,9.833e-06,9.396e-06,9.755e-06,0.0
2024-02-15 01:00:00,CRYPTO:SHIBUSD,9.754e-06,1.0051e-05,9.678e-06,9.872e-06,0.0
2024-02-16 01:00:00,CRYPTO:SHIBUSD,9.872e-06,1.0049e-05,9.661e-06,9.882e-06,0.0
2024-02-17 01:00:00,CRYPTO:SHIBUSD,9.886e-06,9.893e-06,9.42e-06,9.633e-06,0.0
2024-02-18 01:00:00,CRYPTO:SHIBUSD,9.633e-06,9.841e-06,9.587e-06,9.738e-06,0.0
2024-02-19 01:00:00,CRYPTO:SHIBUSD,9.737e-06,9.946e-06,9.691e-06,9.9e-06,0.0
2024-02-20 01:00:00,CRYPTO:SHIBUSD,9.899e-06,9.963e-06,9.414e-06,9.761e-06,0.0
2024-02-21 01:00:00,CRYPTO:SHIBUSD,9.761e-06,9.78e-06,9.311e-06,9.559e-06,0.0
2024-02-22 01:00:00,CRYPTO:SHIBUSD,9.559e-06,9.71e-06,9.391e-06,9.534e-06,0.0
2024-02-23 01:00:00,CRYPTO:SHIBUSD,9.536e-06,9.6e-06,9.35e-06,9.512e-06,0.0
2024-02-24 01:00:00,CRYPTO:SHIBUSD,9.512e-06,9.665e-06,9.342e-06,9.646e-06,0.0
2024-02-25 01:00:00,CRYPTO:SHIBUSD,9.645e-06,9.73e-06,9.571e-06,9.663e-06,0.0
2024-02-26 01:00:00,CRYPTO:SHIBUSD,9.663e-06,1.0229e-05,9.462e-06,1.0067e-05,0.0
2024-02-27 01:00:00,CRYPTO:SHIBUSD,1.0067e-05,1.1419e-05,9.959e-06,1.0898e-05,0.0
2024-02-28 01:00:00,CRYPTO:SHIBUSD,1.0898e-05,1.2498e-05,1.0111e-05,1.1708e-05,0.0
2024-02-29 01:00:00,CRYPTO:SHIBUSD,1.1707e-05,1.4715e-05,1.1458e-05,1.2568e-05,0.0
