datetime,symbol,open,high,low,close,volume
2022-01-01 01:00:00,CRYPTO:ETHUSD,3676.85,3777.06,3675.2,3767.54,0.0
2022-01-02 01:00:00,CRYPTO:ETHUSD,3768.57,3856.31,3718.96,3830.84,0.0
2022-01-03 01:00:00,CRYPTO:ETHUSD,3829.54,3851.47,3681.85,3765.49,0.0
2022-01-04 01:00:00,CRYPTO:ETHUSD,3767.21,3892.55,3714.9,3785.76,0.0
2022-01-05 01:00:00,CRYPTO:ETHUSD,3785.77,3840.33,3411.56,3538.64,0.0
2022-01-06 01:00:00,CRYPTO:ETHUSD,3539.13,3549.24,3299.5,3406.91,0.0
2022-01-07 01:00:00,CRYPTO:ETHUSD,3406.04,3414.94,3066.58,3197.03,0.0
2022-01-08 01:00:00,CRYPTO:ETHUSD,3200.23,3247.36,2996.67,3080.54,0.0
2022-01-09 01:00:00,CRYPTO:ETHUSD,3080.7,3211.39,3059.09,3151.52,0.0
2022-01-10 01:00:00,CRYPTO:ETHUSD,3151.04,3180.24,2928.59,3084.39,0.0
2022-01-11 01:00:00,CRYPTO:ETHUSD,3084.17,3265.84,3053.53,3240.99,0.0
2022-01-12 01:00:00,CRYPTO:ETHUSD,3240.73,3414.51,3207.22,3373.42,0.0
2022-01-13 01:00:00,CRYPTO:ETHUSD,3373.24,3412.66,3232.82,3241.3,0.0
2022-01-14 01:00:00,CRYPTO:ETHUSD,3241.89,3344.24,3189.6,3309.83,0.0
2022-01-15 01:00:00,CRYPTO:ETHUSD,3311.98,3373.92,3262.97,3329.28,0.0
2022-01-16 01:00:00,CRYPTO:ETHUSD,3328.44,3392.21,3275.45,3347.78,0.0
2022-01-17 01:00:00,CRYPTO:ETHUSD,3347.8,3355.37,3192.71,3244.02,0.0
2022-01-18 01:00:00,CRYPTO:ETHUSD,3244.73,3268.86,3148.71,3206.56,0.0
2022-01-19 01:00:00,CRYPTO:ETHUSD,3206.47,3216.4,3121.74,3148.64,0.0
2022-01-20 01:00:00,CRYPTO:ETHUSD,3151.58,3289.99,3073.91,3086.41,0.0
2022-01-21 01:00:00,CRYPTO:ETHUSD,3085.76,3111.08,2685.25,2762.21,0.0
2022-01-22 01:00:00,CRYPTO:ETHUSD,2761.45,2805.08,2560.78,2644.43,0.0
2022-01-23 01:00:00,CRYPTO:ETHUSD,2644.91,2748.29,2614.69,2742.13,0.0
2022-01-24 01:00:00,CRYPTO:ETHUSD,2741.54,2741.76,2455.14,2667.49,0.0
2022-01-25 01:00:00,CRYPTO:ETHUSD,2667.28,2720.52,2598.48,2680.17,0.0
2022-01-26 01:00:00,CRYPTO:ETHUSD,2681.31,2830.72,2401.96,2683.4,0.0
2022-01-27 01:00:00,CRYPTO:ETHUSD,2463.75,2707.89,2316.59,2425.83,0.0
2022-01-28 01:00:00,CRYPTO:ETHUSD,2425.95,2558.97,2359.58,2547.28,0.0
2022-01-29 01:00:00,CRYPTO:ETHUSD,2546.76,2638.19,2522.34,2603.03,0.0
2022-01-30 01:00:00,CRYPTO:ETHUSD,2601.9,2640.76,2543.92,2603.28,0.0
2022-01-31 01:00:00,CRYPTO:ETHUSD,2603.34,2708.16,2478.87,2689.01,0.0
