datetime,symbol,open,high,low,close,volume
2021-11-01 01:00:00,CRYPTO:XRPUSD,1.11409,1.13282,1.07033,1.09305,0.0
2021-11-02 01:00:00,CRYPTO:XRPUSD,1.09301,1.14777,1.08647,1.13608,0.0
2021-11-03 01:00:00,CRYPTO:XRPUSD,1.13645,1.23668,1.12729,1.21077,0.0
2021-11-04 01:00:00,CRYPTO:XRPUSD,1.21133,1.25852,1.1641,1.20175,0.0
2021-11-05 01:00:00,CRYPTO:XRPUSD,1.20145,1.20225,1.1317,1.16011,0.0
2021-11-06 01:00:00,CRYPTO:XRPUSD,1.15983,1.17756,1.09926,1.15252,0.0
2021-11-07 01:00:00,CRYPTO:XRPUSD,1.15235,1.23832,1.14651,1.2206,0.0
2021-11-08 01:00:00,CRYPTO:XRPUSD,1.22138,1.29779,1.22033,1.28277,0.0
2021-11-09 01:00:00,CRYPTO:XRPUSD,1.28248,1.28905,1.22519,1.25754,0.0
2021-11-10 01:00:00,CRYPTO:XRPUSD,1.25745,1.34952,1.11853,1.19253,0.0
2021-11-11 01:00:00,CRYPTO:XRPUSD,1.1898,1.25393,1.17742,1.21586,0.0
2021-11-12 01:00:00,CRYPTO:XRPUSD,1.2155,1.23338,1.15593,1.18989,0.0
2021-11-13 01:00:00,CRYPTO:XRPUSD,1.18916,1.20409,1.16753,1.19013,0.0
2021-11-14 01:00:00,CRYPTO:XRPUSD,1.19012,1.20003,1.16872,1.18819,0.0
2021-11-15 01:00:00,CRYPTO:XRPUSD,1.18865,1.22097,1.16555,1.1717,0.0
2021-11-16 01:00:00,CRYPTO:XRPUSD,1.17223,1.17271,1.04134,1.08898,0.0
2021-11-17 01:00:00,CRYPTO:XRPUSD,1.08912,1.11301,1.05942,1.09622,0.0
2021-11-18 01:00:00,CRYPTO:XRPUSD,1.09615,1.16189,1.01656,1.0414,0.0
2021-11-19 01:00:00,CRYPTO:XRPUSD,1.04156,1.10472,1.01877,1.09095,0.0
2021-11-20 01:00:00,CRYPTO:XRPUSD,1.09099,1.10269,1.06237,1.09756,0.0
2021-11-21 01:00:00,CRYPTO:XRPUSD,1.09792,1.09871,1.05685,1.06004,0.0
2021-11-22 01:00:00,CRYPTO:XRPUSD,1.05944,1.07392,1.02728,1.03731,0.0
2021-11-23 01:00:00,CRYPTO:XRPUSD,1.03698,1.07302,1.02004,1.06691,0.0
2021-11-24 01:00:00,CRYPTO:XRPUSD,1.06711,1.07385,1.00757,1.03369,0.0
2021-11-25 01:00:00,CRYPTO:XRPUSD,1.03323,1.06484,1.02321,1.04411,0.0
2021-11-26 01:00:00,CRYPTO:XRPUSD,1.04415,1.04707,0.91004,0.94072,0.0
2021-11-27 01:00:00,CRYPTO:XRPUSD,0.94064,0.96616,0.93487,0.94599,0.0
2021-11-28 01:00:00,CRYPTO:XRPUSD,0.9459,0.97021,0.88481,0.97,0.0
2021-11-29 01:00:00,CRYPTO:XRPUSD,0.97022,1.00304,0.96457,0.99102,0.0
2021-11-30 01:00:00,CRYPTO:XRPUSD,0.99098,1.03109,0.97122,0.99914,0.0
