datetime,symbol,open,high,low,close,volume
2022-01-01 01:00:00,CRYPTO:AAVEUSD,254.176825,266.86451,250.628298,266.660855,0.0
2022-01-02 01:00:00,CRYPTO:AAVEUSD,266.669797,269.061133,253.216292,265.429546,0.0
2022-01-03 01:00:00,CRYPTO:AAVEUSD,265.531197,285.806676,262.875281,266.910178,0.0
2022-01-04 01:00:00,CRYPTO:AAVEUSD,266.689749,269.463059,249.856588,252.323866,0.0
2022-01-05 01:00:00,CRYPTO:AAVEUSD,252.275712,259.281904,215.30668,230.025007,0.0
2022-01-06 01:00:00,CRYPTO:AAVEUSD,230.550792,232.808864,215.503459,221.07711,0.0
2022-01-07 01:00:00,CRYPTO:AAVEUSD,221.069757,221.984838,199.897365,211.543003,0.0
2022-01-08 01:00:00,CRYPTO:AAVEUSD,211.766303,230.913477,200.707386,212.190051,0.0
2022-01-09 01:00:00,CRYPTO:AAVEUSD,212.023927,219.067589,207.921004,209.680915,0.0
2022-01-10 01:00:00,CRYPTO:AAVEUSD,209.398698,213.594593,188.123316,199.867346,0.0
2022-01-11 01:00:00,CRYPTO:AAVEUSD,200.192596,217.005583,196.977233,213.101568,0.0
2022-01-12 01:00:00,CRYPTO:AAVEUSD,213.159316,222.575124,210.791892,218.641792,0.0
2022-01-13 01:00:00,CRYPTO:AAVEUSD,218.598086,222.227032,207.477761,209.024359,0.0
2022-01-14 01:00:00,CRYPTO:AAVEUSD,209.135212,226.940124,204.843668,224.106944,0.0
2022-01-15 01:00:00,CRYPTO:AAVEUSD,224.116215,243.614232,222.497313,238.625469,0.0
2022-01-16 01:00:00,CRYPTO:AAVEUSD,238.600091,245.327482,230.553773,242.425166,0.0
2022-01-17 01:00:00,CRYPTO:AAVEUSD,242.790283,244.240941,221.467779,226.79906,0.0
2022-01-18 01:00:00,CRYPTO:AAVEUSD,227.026215,240.526903,222.985594,232.507268,0.0
2022-01-19 01:00:00,CRYPTO:AAVEUSD,232.591931,236.89488,210.225378,210.379801,0.0
2022-01-20 01:00:00,CRYPTO:AAVEUSD,210.530899,221.109513,197.188765,198.609944,0.0
2022-01-21 01:00:00,CRYPTO:AAVEUSD,198.460659,200.501531,163.754994,171.13825,0.0
2022-01-22 01:00:00,CRYPTO:AAVEUSD,170.919036,175.440421,135.385606,146.813506,0.0
2022-01-23 01:00:00,CRYPTO:AAVEUSD,147.011768,162.993855,145.500731,158.274352,0.0
2022-01-24 01:00:00,CRYPTO:AAVEUSD,158.268906,158.309084,131.174691,152.349806,0.0
2022-01-25 01:00:00,CRYPTO:AAVEUSD,152.488262,156.302614,145.960949,151.892443,0.0
2022-01-26 01:00:00,CRYPTO:AAVEUSD,152.113168,163.551713,142.891256,146.431053,0.0
2022-01-27 01:00:00,CRYPTO:AAVEUSD,146.384457,151.428278,137.605275,144.722918,0.0
2022-01-28 01:00:00,CRYPTO:AAVEUSD,144.701122,150.570308,139.549023,149.14394,0.0
2022-01-29 01:00:00,CRYPTO:AAVEUSD,149.067073,157.049959,147.897033,153.886715,0.0
2022-01-30 01:00:00,CRYPTO:AAVEUSD,153.962315,155.436053,146.119027,148.94651,0.0
2022-01-31 01:00:00,CRYPTO:AAVEUSD,148.897937,158.696283,141.763375,157.504389,0.0
